sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:route,ADD_INFO:dose,ADD_INFO:drug,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
,upadacitinib/ placebo,-1,,oral,1,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,vi-de 3 tropfen,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,vimovo,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,vitamin d3,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,vitamin d3 streuli,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,voltaren ret,-1,,oral,75,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,voltaren ret.,-1,,oral,75,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,voltaren retard,-1,,oral,75,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
,xefo,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1,orencia,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,40720466,abatacept Injectable Solution [Orencia],Drug,MAPS_TO,,CT,1648220252570,
2,orencia,-1,,intravenous,750,,0.00,UNCHECKED,UNREVIEWED,,0,36782143,abatacept Intravenous Solution [Orencia],Drug,MAPS_TO,,CT,1648221548212,
3,orencia,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36782143,abatacept Intravenous Solution [Orencia],Drug,MAPS_TO,,CT,1648221548212,
4,orencia,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,40720466,abatacept Injectable Solution [Orencia],Drug,MAPS_TO,,CT,1648220252570,
5,orencia,-1,,intravenous_infusion,600,,0.00,UNCHECKED,UNREVIEWED,,0,36782143,abatacept Intravenous Solution [Orencia],Drug,MAPS_TO,,CT,1648221548212,
6,orencia,-1,,intravenous_infusion,600,,0.00,UNCHECKED,UNREVIEWED,,0,36782143,abatacept Intravenous Solution [Orencia],Drug,MAPS_TO,,CT,1648221548212,
7,orencia,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,40720466,abatacept Injectable Solution [Orencia],Drug,MAPS_TO,,CT,1648220252570,
8,orencia,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36782143,abatacept Intravenous Solution [Orencia],Drug,MAPS_TO,,CT,1648221548212,
9,adalimumab,-1,,subcutaneous,80,,0.00,UNCHECKED,UNREVIEWED,,0,36879869,adalimumab Injectable Solution,Drug,MAPS_TO,,CT,1648217357941,
10,adalimumab,-1,,subcutaneous,80,,0.00,UNCHECKED,UNREVIEWED,,0,36879869,adalimumab Injectable Solution,Drug,MAPS_TO,,CT,1648217357941,
11,humira,-1,,subcutaneous,49,,0.00,UNCHECKED,UNREVIEWED,,0,42933559,adalimumab Injectable Solution [Humira],Drug,MAPS_TO,,CT,1648219276485,
12,humira,-1,,subcutaneous,80,,0.00,UNCHECKED,UNREVIEWED,,0,42933559,adalimumab Injectable Solution [Humira],Drug,MAPS_TO,,CT,1648219276485,
13,humira,-1,,subcutaneous,80,,0.00,UNCHECKED,UNREVIEWED,,0,42933559,adalimumab Injectable Solution [Humira],Drug,MAPS_TO,,CT,1648219276485,
14,humira,-1,,subcutaneous,400,,0.00,UNCHECKED,UNREVIEWED,,0,42933559,adalimumab Injectable Solution [Humira],Drug,MAPS_TO,,CT,1648219276485,
15,humira,-1,,subcutaneous,80,,0.00,UNCHECKED,UNREVIEWED,,0,42933559,adalimumab Injectable Solution [Humira],Drug,MAPS_TO,,CT,1648219276485,
16,hyrimoz,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,36814531,adalimumab Injectable Solution [Hyrimoz],Drug,MAPS_TO,,CT,1648219327098,
17,imraldi,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,36811166,adalimumab Injectable Solution [Imraldi],Drug,MAPS_TO,,CT,1648219412470,
18,otezla,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
19,otezla,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
20,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
21,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
22,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
23,otezla,-1,,oral,40,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
24,otezla,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
25,otezla,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
26,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
27,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
28,otezla,-1,,oral,40,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
29,otezla,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
30,otezla,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
31,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
32,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
33,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
34,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
35,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
36,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
37,otezla,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
38,azathioprine,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
39,azathioprine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
40,azathioprine,-1,,,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
41,azathioprine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
42,azathioprine,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
43,azathioprine,-1,,,0,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
44,azathioprine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
45,azathioprine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
46,azathioprine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
47,azathioprine,-1,,,125,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
48,azathioprine,-1,,oral,125,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
49,azathioprine,-1,,oral,125,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
50,azathioprine,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
51,azathioprine,-1,,oral,150,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
52,azathioprine,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
53,azathioprine,-1,,oral,150,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
54,azathioprine,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
55,azathioprine,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
56,azathioprine,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
57,azathioprine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
58,azathioprine,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
59,azathioprine,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
60,azathioprine,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
61,azathioprine,-1,,oral,250,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
62,azathioprine,-1,,,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
63,azathioprine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
64,azathioprine,-1,,,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
65,azathioprine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
66,azathioprine,-1,,oral,75,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
67,azathioprine,-1,,,75,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
68,azathioprine,-1,,,75,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
69,azathioprine,-1,,oral,75,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
70,azathioprine,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
71,azathioprine,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
72,azathioprine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
73,azathioprine,-1,,,75,,0.00,UNCHECKED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,CT,1648218633323,
74,olumiant,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,1510635,baricitinib Oral Tablet [Olumiant],Drug,MAPS_TO,,CT,1648220219000,
75,olumiant,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,1510635,baricitinib Oral Tablet [Olumiant],Drug,MAPS_TO,,CT,1648220219000,
76,cyclophosphamide,-1,,oral,100,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
77,cyclophosphamide,-1,,oral,150,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
78,cyclophosphamide,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
79,cyclophosphamide,-1,,intravenous,400,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
80,cyclophosphamide,-1,,intravenous_infusion,500,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
81,cyclophosphamide,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
82,cyclophosphamide,-1,,oral,750,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
83,cyclophosphamide,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
84,cyclophosphamide,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
85,cyclophosphamide,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
86,cyclophosphamide,-1,,intravenous_infusion,1200,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
87,cyclophosphamide,-1,,intravenous_infusion,1300,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
88,cyclophosphamide,-1,,,1300,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
89,cyclophosphamide,-1,,oral,1400,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
90,cyclophosphamide,-1,,oral,1500,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
91,cyclophosphamide,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
92,cyclophosphamide,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
93,cyclophosphamide,-1,,,750,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
94,cyclophosphamide,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
95,cyclophosphamide,-1,,intravenous_infusion,1100,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
96,cyclophosphamide,-1,,intravenous_infusion,1350,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
97,cyclophosphamide,-1,,,0,,0.00,UNCHECKED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,CT,1648219024135,
98,cyclosporine,-1,,oral,125,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
99,cyclosporine,-1,,oral,150,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
100,cyclosporine,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
101,cyclosporine,-1,,,300,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
102,cyclosporine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
103,cyclosporine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
104,cyclosporine,-1,,oral,75,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
105,cyclosporine,-1,,oral,750,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
106,cyclosporine,-1,,,0,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
107,cyclosporine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
108,cyclosporine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
109,cyclosporine,-1,,,120,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
110,cyclosporine,-1,,,125,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
111,cyclosporine,-1,,oral,150,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
112,cyclosporine,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
113,cyclosporine,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
114,cyclosporine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
115,cyclosporine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
116,cyclosporine,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
117,cyclosporine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
118,cyclosporine,-1,,,225,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
119,cyclosporine,-1,,,240,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
120,cyclosporine,-1,,oral,250,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
121,cyclosporine,-1,,,250,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
122,cyclosporine,-1,,oral,300,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
123,cyclosporine,-1,,buccal,300,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
124,cyclosporine,-1,,,300,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
125,cyclosporine,-1,,oral,400,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
126,cyclosporine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
127,cyclosporine,-1,,,50,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
128,cyclosporine,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
129,cyclosporine,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,CT,1648219051492,
130,tremfya,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,40744749,guselkumab Injectable Solution [Tremfya],Drug,MAPS_TO,,CT,1648221334211,
131,hydroxychloroquine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
132,hydroxychloroquine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
133,hydroxychloroquine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
134,hydroxychloroquine,-1,,oral,262.5,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
135,hydroxychloroquine,-1,,oral,400,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
136,hydroxychloroquine,-1,,,400,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
137,hydroxychloroquine,-1,,oral,400,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
138,hydroxychloroquine,-1,,,0.4,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
139,hydroxychloroquine,-1,,,1,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
140,hydroxychloroquine,-1,,,1,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
141,hydroxychloroquine,-1,,,10,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
142,hydroxychloroquine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
143,hydroxychloroquine,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
144,hydroxychloroquine,-1,,oral,100,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
145,hydroxychloroquine,-1,,,114,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
146,hydroxychloroquine,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
147,hydroxychloroquine,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
148,hydroxychloroquine,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
149,hydroxychloroquine,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
150,hydroxychloroquine,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
151,hydroxychloroquine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
152,hydroxychloroquine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
153,hydroxychloroquine,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
154,hydroxychloroquine,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
155,hydroxychloroquine,-1,,,250,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
156,hydroxychloroquine,-1,,oral,250,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
157,hydroxychloroquine,-1,,oral,250,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
158,hydroxychloroquine,-1,,,250,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
159,hydroxychloroquine,-1,,,285,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
160,hydroxychloroquine,-1,,,300,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
161,hydroxychloroquine,-1,,oral,300,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
162,hydroxychloroquine,-1,,oral,300,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
163,hydroxychloroquine,-1,,,300,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
164,hydroxychloroquine,-1,,,342,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
165,hydroxychloroquine,-1,,,40,,0.00,UNCHECKED,UNREVIEWED,,0,1777087,hydroxychloroquine,Drug,MAPS_TO,,CT,1648219299216,
